link,time
https://www.cnn.com/videos/us/2015/07/18/new-horizons-pluto-flyby-nasa-orig.cnn,2018-09-21T06:48:27Z
https://www.cnn.com/videos/politics/2018/09/21/kellyanne-conway-kavanaugh-walk-away-cpt-sot-vpx.cnn,2018-09-21T02:33:30Z
https://www.cnn.com/videos/politics/2018/09/21/gop-women-kavanaugh-christine-blasey-ford-florida-kaye-pkg-ac-vpx.cnn,2018-09-21T01:43:10Z
https://www.cnn.com/videos/politics/2018/09/20/ralph-norman-joke-kavanaugh-accuser-ebof-vpx.cnn,2018-09-21T00:14:17Z
https://www.cnn.com/videos/world/2018/09/20/spain-foreign-minister-trump-sahara-wall-cillizza-nr-vpx.cnn,2018-09-20T20:32:57Z
https://www.cnn.com/videos/politics/2018/09/14/paul-manafort-attorney-statement-vpx.cnn,2018-09-14T16:55:16Z
https://www.cnn.com/videos/tv/2018/09/13/lead-panel-1-live-jake-tapper.cnn,2018-09-13T21:47:41Z
https://www.cnn.com/videos/politics/2018/09/14/trump-puerto-rico-death-toll-maria-cooper-kth-monologue-vpx.cnn,2018-09-14T01:30:09Z
https://www.cnn.com/videos/politics/2018/09/13/trump-puerto-rico-death-toll-tweet-tapper-fact-check-lead-vpx.cnn,2018-09-13T21:30:06Z
https://www.cnn.com/videos/weather/2018/09/13/hurricane-florence-new-updates-thursday-vpx.cnn,2018-09-13T19:19:01Z
https://www.cnn.com/videos/politics/2018/09/14/tapper-fact-check-trump-puerto-rico-hurricane-death-toll-orig-wc.cnn,2018-09-14T12:27:04Z
https://www.cnn.com/videos/weather/2018/09/15/annazette-riley-cromartie-rescued-florence-ac-vpx.cnn,2018-09-15T00:51:45Z
https://www.cnn.com/videos/politics/2018/09/11/david-gergen-trump-9-11-speech-one-of-his-best-nr-vpx.cnn,2018-09-11T16:26:46Z
https://www.cnn.com/videos/health/2018/09/12/missouri-boy-survives-falling-on-meat-skewer-mxp-vpx.hln,2018-09-12T14:17:18Z
https://www.cnn.com/videos/cnnmoney/2018/09/12/mark-wahlberg-workout-routine-mxp-vpx.hln,2018-09-13T00:05:20Z
https://www.cnn.com/videos/cnnmoney/2018/09/12/new-iphone-xr-unveiled.cnnmoney,2018-09-12T21:12:30Z
https://www.cnn.com/videos/weather/2018/09/13/hurricane-florence-update-thursday-vpx.cnn,2018-09-13T13:11:27Z
https://www.cnn.com/videos/politics/2018/09/15/trump-is-wrong-puerto-rico-tweet-cupp-monologue-vpx.cnn,2018-09-15T22:57:34Z
https://www.cnn.com/videos/weather/2018/09/15/hurricane-florences-destruction-lc-orig.cnn,2018-09-15T20:53:21Z
https://www.cnn.com/videos/politics/2018/09/16/brian-stelter-trump-will-likely-side-with-brett-kavanaugh-nr-vpx.cnn,2018-09-16T19:45:55Z
https://www.cnn.com/videos/politics/2018/09/17/kavanaugh-accuser-ford-should-be-heard-kellyanne-conway-sot-vpx.cnn,2018-09-17T13:47:33Z
https://www.cnn.com/videos/us/2018/09/11/people-steal-from-passed-out-store-clerk-orig-tc-2.cnn,2018-09-11T18:36:17Z
